,id,target,comment_text,severe_toxicity,obscene,identity_attack,insult,threat,asian,atheist,bisexual,black,buddhist,christian,female,heterosexual,hindu,homosexual_gay_or_lesbian,intellectual_or_learning_disability,jewish,latino,male,muslim,other_disability,other_gender,other_race_or_ethnicity,other_religion,other_sexual_orientation,physical_disability,psychiatric_or_mental_illness,transgender,white,created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,sexual_explicit,identity_annotator_count,toxicity_annotator_count
777027,5071056,0.0,no it will not be a worthwhile project because honolulu is an infinitely smaller transit market compared to sf la sd etc nearly all cities in the us have commuter rail projects in the      million range  affordable honolulu rail is the highest per capita rail project in the us and maybe in all history nothing justifies it being continued when many options are on the table to now complete this fiasco without adding billions more to the waste and damage with regressive taxes and major fees that will only hugely undercut west oahu residents barely surviving hart rail will not even be operational as planned for at minimum another      years that is a fact the operational costs will be huge for taking less than   of the cars off the freeway technology experts like tony seba and traffic engineer panos have already shown that many technologies can reduce h    traffic and increase lane optimization the rail mafia prevents these intelligent concepts from happening ,0.0,0.16666666666666666,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-29 22:56:51.182200+00,22,5070949.0,322948,approved,0,0,0,2,0,0.0,0,6
777182,5071236,0.2,pcwarrior you may be right all politicians including the mayor could have a hide so thick that personal attacks bounce right off but i am not convinced a personal attack however funny to others is still a personal attack she paints him a buffoon a joke that to me is not funny i was also put off by the fact that lee criticizes him for putting his foot in his mouth when it comes to handling cultural sensitivity issues while she has no qualms about stomping all over him in her column thanks for the reply as always your comments are thoughtful ,0.0,0.0,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-29 23:48:01.971988+00,55,5070615.0,323039,approved,0,0,0,0,0,0.0,0,5
777302,5071396,0.0,a multi  billion dollar quebec infrastructure project what could go wrong ! ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-30 00:52:45.069580+00,54,,323152,approved,4,1,0,3,0,0.0,4,4
779415,5074395,0.0,dear alaska can you print some fake money and give it to these people who think funds are unlimited ? they seem unable to understand that you cant get blood out of a turnip ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-30 18:44:46.715491+00,21,,322927,approved,0,0,0,3,0,0.0,0,4
779882,5075022,0.0,shelter is a human right because it essential for well  being even life but there is no right to own a home except if that was the only way to have shelter which it is not tax the property speculators as b c has done but make it much heftier than one per cent ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-30 21:08:32.077848+00,54,,323358,approved,0,0,0,1,0,0.0,0,4
780795,5076152,0.4,a very bad man ,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-31 03:12:58.824143+00,54,,323476,approved,0,0,0,1,0,0.0,4,10
781596,5077143,0.0,actually no it is in the best interest of ontario and all its residents to have infrastructure development contracts awarded to the company that provides the best quality and price if the local firms do have the technical skills and know how than they already will provide the best quality and price because they have a natural advantage by knowing the local market therefore the only reason why you have to mandate local firms get awarded contracts is because they do not have the technical skills or know how or they are overcharging the problem here is two  fold first you get lower quality goods and services or overpay for the same quality second by propping up companies that would not otherwise be able to compete you raise the costs for better performing companies that could compete you support the underperformers and make it harder for the top performers to succeed ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-31 14:13:53.132161+00,54,5077121.0,323543,approved,0,0,0,6,2,0.0,0,4
784286,5080578,0.0,good too much dominance is not good for the sport i would usually want a team which beat the ducks to go all the way but that would make   championships in a row for uconn other teams need to up their game to match uconn but the talent needs to spread out more ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-01 11:41:13.566528+00,13,,323781,approved,0,0,0,0,0,0.0,0,4
784958,5081458,0.0,sounds good dr go and laugher but i wonder see the thing is the world moves on constantly you might be able to go back to the way it was and the brand we loved but even you put that wish in past tense laugher you can go back but it is impossible to drag the world back with you you cannot recapture the past so odds of failure are great even aw knows that the papa burger retains the old name as the rest of the burger family but what is in it ? pure  st century sizzle no hormones no additives good food makes good food  not what sizzled in the  s for the first time in more than   years aw restaurants is reporting system  wide revenue and store count growth opening of   new american locations and   international stores in   with   american and   international locations slated to open in   sales are outpacing the industry with stand  alone locations up more than   percent the last five years source : qsr industry journal feb    ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-01 17:04:57.330337+00,54,5080812.0,323708,approved,0,0,0,1,0,0.0,0,4
787810,5085115,0.0,i would imagine adn sraff are frequent visitors i will have to go check it out ! ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-02 21:25:39.756975+00,21,,324024,approved,0,0,0,0,0,0.0,4,4
788324,5085799,0.0, why do these folks always seem to get performance bonuses the same year the company does poorly ? because we all let them and do nothing about it ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-03 02:53:49.154872+00,54,5085532.0,324048,approved,0,0,0,16,0,0.0,0,4
791246,5089173,0.0,well ms wente you have been feeding and watering that plant for many years do not act all shocked now that you do not like what it grown into ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-04 00:13:46.988988+00,54,,324248,approved,0,0,0,5,8,0.0,0,4
791298,5089235,0.0,i see yes i misunderstood your original reply i am firmly in the camp of encouraging low impact use and discouraging use that damages the local ecology ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-04 00:28:52.957719+00,21,5089164.0,324067,approved,0,0,0,1,1,0.0,0,4
793615,5091933,0.4,frohnmayer has it right tech  savvy people think we are just goofy for not allowing uber and lyft it is hilarious when our local officials claim that eugene is progressive and then hang onto old  school taxis like a lifeline it makes our community look old fashioned and afraid of new ways of doing things these companies are the future taxis are the past that said uber and lyft should agree to fingerprint background checks ,0.0,0.1,0.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-04 17:42:11.645925+00,13,,324308,approved,0,0,0,3,0,0.0,0,10
795602,5094253,0.16666666666666666,except for fox the reporting on the other channels was like watching a slow motion train wreck sane people wanted one of the trains to be stopped before the wreck unfortunately that did not happen in either party ugly wreck happened i hope they all think the ratings were worth it ,0.0,0.0,0.0,0.16666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-05 02:21:52.783858+00,53,5092248.0,324438,approved,0,0,0,1,0,0.0,0,6
795716,5094409,0.16666666666666666,now that random drug and alcohol tests can be administered random benefit usage audits should be introduced ,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-05 03:14:57.706793+00,54,,324518,approved,0,0,0,0,0,0.0,0,6
798514,5097941,0.16666666666666666,secure the border  really ? note his trumpian focus on the bad dudes fact check on the above statement : secure fence act of   signed into law by president george w bush the act called for the construction   miles of additional fencing along the american  mexico border it also authorized the use of more vehicle barriers checkpoints and lighting to deter illegal immigration and the use of advanced technology such as satellites and unmanned aerial vehicles bush said the new law would make borders more secure and hailed it as an important step toward immigration reform cbo estimates that   miles of building a wall would cost from      billion rep wm hurd who represents a texas district with   miles of border :  a one size solution for all   miles makes no sense  what san diego needs is different than laredo tx  currently the mexican border is fairly secure  there are some issues but that has more to do with current us law  employers want workers ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-05 21:27:12.455113+00,53,,324821,approved,0,0,0,1,0,0.0,0,6
801623,5101741,0.3,no foreign buyers of residential real estate period ban them ,0.0,0.0,0.2,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-06 18:20:05.094700+00,54,,324991,approved,0,0,0,5,0,0.0,0,10
801770,5101947,0.0,no people have to pay for it if people had to pay in canada they would go a lot less to the doctor ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-06 18:49:52.190673+00,54,5101765.0,324956,approved,0,0,0,1,1,0.0,0,4
801832,5102027,0.0,thank you for this thought provoking article is not it a shame that three trillion has gone missing from the us defence fund and trump republicans are adding another   million or is it billion to that pot ? i guess it is easier to just send in the troops planes weapons to dysfunctional communities rather than to provide funds for education and literacy the priorities seem all wrong ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-06 19:03:44.603839+00,54,,325006,approved,0,0,0,2,3,0.0,0,4
804196,5104835,0.8,youve very nicely presented a logical fallacy kudos to you of course we killed thousands but we have followed international acceptable rules of war gassing innocent women and children violates accepted international rules of war it is a war crime and i love sharing quotes ! try this out for size the only thing necessary for the triumph of evil is for good men to do nothing also you might not see any credible evidence but i will bet you dollars to donuts the intelligence community does hell i bet you could not pop a zit on my fat ass in the ruins of a bombed out syrian hospital without a satellite recording it live in high definition just saying ,0.2,0.7,0.1,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-07 11:06:12.154121+00,21,5104742.0,325178,approved,0,0,0,0,0,0.6,4,10
805067,5105830,0.0,so you are saying that all we should do is send a sympathy card to the victims of the syrian gas attack   days ago is that what you are suggesting ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-07 15:33:59.021610+00,54,5104472.0,325193,approved,2,0,1,4,3,0.0,0,4
807774,5109206,0.16666666666666666,yes indeed and then a couple of years later pierre trudeau was elected prime minister and everything began to unravel and now we have his dilettante son running us into the ground ,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-08 11:16:00.208198+00,54,5061538.0,321174,approved,0,0,0,1,1,0.0,0,6
811860,5114569,0.0,there no such thing as teachers just as there no such thing as farmers or truck drivers each of us is different i am from a working class family my father was a truck driver did not graduate from high school a very bright but rather uneducated hard  working man btw : he was born in johnson switch arkansas and grew up in oklahoma i certainly do not mock hicks ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-10 02:29:22.620615+00,13,5114350.0,325674,approved,0,0,0,0,0,0.0,0,4
812213,5115014,0.0,very well put fr reese thank you in divine sensitivity jesus himself passively accepted the violence of others even to the final violence of death unjustly imposed by civil authority violence against anyone is not a rightful human act especially not in husband wife relationships righteousness and justice cannot abide willful violence especially not in the husband wife relationship in common decency and for justice  sake a woman should not be forced to abide wrongful hurtful male willfulness  nor be denied the fullness of woman man relationship if she has suffered the misfortune of getting into such a violent relationship this is a sensitivity god would bless imho ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-10 07:46:33.620427+00,53,,325284,approved,0,0,0,1,0,0.0,4,4
813514,5116503,0.0,a thoughtful well said post i agree it seems it always about the money we already know that billions of dollars of funding to fn reserves has been severely misused attawapiskat is a classic example of the poster child for poverty and despair but there is next to no information on the hundreds of millions of dollars and millions of dollars worth of housing that was given to the band by debeers i watched the bc documentary on the cross lake reserve the chief said she was tired of having to beg the government for the same benefits all other canadians received i was astounded : in addition to their tax free status and government payments they have a modern school and sports facilities there is no hospital pop :   but neither do the nn in the city of cross lake media academia and politicians all encourage  support fn sense of victimology and entitlement as long as this situation continues there will never be reconciliation ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-10 17:56:23.258654+00,54,5115486.0,325795,rejected,0,0,0,1,0,0.0,0,4
817000,5120634,0.0,silverhair writes : wahhh i want free travel medical housing what a hoot https : www adn com alaska  news       palmers  pioneer  home  at  center  of  political  budget  battle ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-11 16:49:55.030848+00,21,5114740.0,325794,approved,0,0,1,0,0,0.0,0,4
818390,5122414,0.0,it sad that bc can only choose between liberals and ndp it like asking someone to choose between a slow death or a quick death with no option to live good luck with that ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-11 23:21:59.261761+00,54,,326214,approved,1,0,0,0,1,0.0,0,4
819833,5124117,0.0,and there we go animal house the fascism of the new religion on display for everyone to see ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-12 13:29:45.327299+00,54,5123805.0,326288,approved,0,0,0,4,2,0.0,0,4
820921,5125437,0.0,he added   billion to the national debt and accomplished absolutely nothing so much for excuses ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-12 18:07:48.697652+00,54,5124015.0,326277,approved,0,0,0,1,0,0.0,0,5
822311,5127114,0.0,watch the move : dr strangelove a spoof of the cold war era quite funny  with peter sellers producer stanley kubric ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-13 00:29:13.900029+00,54,5126234.0,326339,approved,0,0,0,0,0,0.0,0,6
822390,5127206,0.0,the truth is that nk is no match to canada economically and anyone who knows history knows that canada has a history of converting economically into military overnight when needed ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-13 00:57:23.307216+00,54,5126123.0,326430,approved,0,0,0,4,0,0.0,0,4
824964,5130553,0.0,it much better to prevent a war through strength than to fight one if bullies run the school yard little kids get beat up if there a big kid around to protect the little kids the bullies will be less likely to pick a fight if the big kid let the little kids get beat up  then he just as bad as the bully  and you cannot un  beat up the little kids thanks navy for protecting the weak and our nation ! ! ! ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-13 20:14:31.782534+00,55,5129085.0,326649,approved,0,0,0,1,0,0.0,0,4
825101,5130717,0.0,how do you figure a merger would result in a monopoly when each already have their own monopolies ? do you think they compete against each other in some way ? even the article says mlp and chugach do not compete for the same customers because they both serve distinct different areas of anchorage ,0.0,0.0,0.0,0.16666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-13 20:46:51.400549+00,21,5129267.0,326570,approved,0,0,0,1,0,0.0,0,6
